session_id,user_id,session_date,week_number,device_type,traffic_source,landing_page,signup_completed
S1_04943,U3411,2024-02-10,1,desktop,organic,homepage,False
S1_04944,U9318,2024-02-05,1,desktop,organic,pricing,False
S1_04945,U8838,2024-02-10,1,desktop,paid_search,product,False
S1_04946,U7865,2024-02-09,1,mobile,organic,homepage,False
S1_04947,U8274,2024-02-05,1,mobile,paid_search,pricing,False
S1_04948,U708,2024-02-05,1,mobile,organic,homepage,False
S1_04949,U353,2024-02-09,1,mobile,organic,pricing,False
S1_04950,U5259,2024-02-09,1,mobile,direct,homepage,False
S1_04951,U9127,2024-02-06,1,desktop,paid_search,homepage,False
S1_04952,U5855,2024-02-07,1,mobile,organic,pricing,False
S1_04953,U9375,2024-02-07,1,mobile,organic,homepage,False
S1_04954,U2096,2024-02-10,1,mobile,social,homepage,False
S1_04955,U7760,2024-02-11,1,desktop,organic,pricing,False
S1_04956,U4193,2024-02-11,1,mobile,social,homepage,False
S1_04957,U2148,2024-02-11,1,mobile,paid_search,pricing,False
S1_04958,U5181,2024-02-10,1,mobile,organic,homepage,False
S1_04959,U7219,2024-02-09,1,desktop,social,pricing,False
S1_04960,U1233,2024-02-05,1,desktop,social,pricing,True
S1_04961,U4455,2024-02-05,1,desktop,paid_search,pricing,False
S1_04962,U778,2024-02-09,1,tablet,social,pricing,False
S1_04963,U637,2024-02-07,1,mobile,paid_search,product,False
S1_04964,U6134,2024-02-09,1,desktop,direct,homepage,True
S1_04965,U8770,2024-02-11,1,mobile,paid_search,pricing,False
S1_04966,U2658,2024-02-08,1,mobile,organic,homepage,False
S1_04967,U8258,2024-02-09,1,desktop,direct,homepage,False
S1_04968,U1543,2024-02-11,1,desktop,direct,homepage,False
S1_04969,U3709,2024-02-07,1,desktop,paid_search,homepage,False
S1_04970,U4447,2024-02-05,1,mobile,paid_search,product,False
S1_04971,U7138,2024-02-11,1,mobile,organic,product,False
S1_04972,U9610,2024-02-08,1,mobile,organic,homepage,True
S1_04973,U1967,2024-02-06,1,tablet,organic,product,False
S1_04974,U1783,2024-02-11,1,desktop,organic,product,True
S1_04975,U3894,2024-02-08,1,mobile,paid_search,pricing,False
S1_04976,U3174,2024-02-10,1,mobile,direct,product,False
S1_04977,U9353,2024-02-05,1,desktop,organic,pricing,False
S1_04978,U7186,2024-02-05,1,mobile,social,homepage,False
S1_04979,U8850,2024-02-07,1,mobile,organic,pricing,False
S1_04980,U4433,2024-02-08,1,mobile,paid_search,product,False
S1_04981,U7277,2024-02-11,1,mobile,paid_search,product,False
S1_04982,U2355,2024-02-06,1,mobile,direct,pricing,False
S1_04983,U5010,2024-02-06,1,mobile,social,homepage,False
S1_04984,U8521,2024-02-09,1,mobile,organic,product,False
S1_04985,U1816,2024-02-08,1,desktop,paid_search,homepage,False
S1_04986,U3384,2024-02-06,1,mobile,direct,product,True
S1_04987,U335,2024-02-07,1,mobile,direct,pricing,False
S1_04988,U8023,2024-02-11,1,mobile,direct,product,True
S1_04989,U4618,2024-02-08,1,mobile,organic,pricing,False
S1_04990,U2120,2024-02-09,1,desktop,organic,pricing,True
S1_04991,U1708,2024-02-07,1,desktop,paid_search,product,False
S1_04992,U646,2024-02-09,1,mobile,paid_search,homepage,False
S1_04993,U3259,2024-02-07,1,mobile,organic,pricing,False
S1_04994,U5364,2024-02-11,1,mobile,direct,product,False
S1_04995,U9325,2024-02-10,1,mobile,paid_search,homepage,False
S1_04996,U5407,2024-02-10,1,mobile,paid_search,product,False
S1_04997,U5099,2024-02-08,1,mobile,paid_search,pricing,False
S1_04998,U470,2024-02-05,1,desktop,social,pricing,True
S1_04999,U3887,2024-02-11,1,mobile,organic,product,False
S1_05000,U1443,2024-02-08,1,mobile,organic,pricing,False
S2_00001,U665,2024-02-12,2,desktop,paid_search,homepage,False
S2_00002,U1756,2024-02-12,2,desktop,organic,homepage,True
S2_00003,U3108,2024-02-13,2,mobile,organic,product,False
S2_00004,U8113,2024-02-13,2,mobile,social,homepage,False
S2_00005,U9810,2024-02-13,2,desktop,paid_search,homepage,False
S2_00006,U3498,2024-02-17,2,desktop,organic,homepage,False
S2_00007,U1507,2024-02-15,2,mobile,social,product,False
S2_00008,U9708,2024-02-18,2,desktop,paid_search,product,False
S2_00009,U5670,2024-02-12,2,mobile,social,pricing,False
S2_00010,U7205,2024-02-14,2,desktop,organic,product,False
S2_00011,U3015,2024-02-14,2,desktop,organic,product,True
S2_00012,U2939,2024-02-17,2,mobile,organic,product,False
S2_00013,U1020,2024-02-16,2,mobile,organic,product,False
S2_00014,U4547,2024-02-17,2,desktop,organic,homepage,True
S2_00015,U2460,2024-02-16,2,desktop,social,product,False
S2_00016,U2295,2024-02-15,2,mobile,organic,product,False
S2_00017,U3765,2024-02-16,2,mobile,paid_search,product,False
S2_00018,U7422,2024-02-16,2,desktop,organic,product,False
S2_00019,U304,2024-02-15,2,mobile,social,pricing,False
S2_00020,U453,2024-02-16,2,mobile,organic,pricing,False
S2_00021,U3581,2024-02-18,2,mobile,social,pricing,True
S2_00022,U5468,2024-02-13,2,mobile,paid_search,product,False
S2_00023,U7031,2024-02-14,2,mobile,social,product,False
S2_00024,U9221,2024-02-15,2,tablet,social,product,False
S2_00025,U5474,2024-02-18,2,mobile,social,homepage,False
S2_00026,U3151,2024-02-15,2,desktop,social,homepage,False
S2_00027,U6845,2024-02-17,2,mobile,organic,pricing,False
S2_00028,U5159,2024-02-17,2,mobile,organic,homepage,False
S2_00029,U9537,2024-02-12,2,desktop,organic,product,False
S2_00030,U3265,2024-02-13,2,mobile,social,pricing,False
S2_00031,U4538,2024-02-17,2,mobile,paid_search,product,False
S2_00032,U278,2024-02-14,2,mobile,paid_search,product,False
S2_00033,U6559,2024-02-12,2,mobile,social,product,False
S2_00034,U3257,2024-02-12,2,mobile,paid_search,product,False
S2_00035,U7540,2024-02-17,2,mobile,paid_search,homepage,False
S2_00036,U4421,2024-02-18,2,desktop,paid_search,homepage,False
S2_00037,U7721,2024-02-12,2,desktop,social,pricing,False
S2_00038,U3699,2024-02-12,2,desktop,organic,product,False
S2_00039,U3852,2024-02-14,2,desktop,organic,homepage,False
S2_00040,U4018,2024-02-15,2,mobile,social,pricing,False
S2_00041,U5138,2024-02-15,2,desktop,paid_search,product,False
S2_00042,U4402,2024-02-14,2,desktop,organic,homepage,False
S2_00043,U6931,2024-02-14,2,desktop,organic,pricing,False
S2_00044,U1138,2024-02-16,2,desktop,organic,product,False
S2_00045,U5906,2024-02-18,2,mobile,organic,homepage,False
S2_00046,U6504,2024-02-18,2,desktop,paid_search,homepage,False
S2_00047,U869,2024-02-18,2,desktop,social,product,False
S2_00048,U8981,2024-02-13,2,mobile,paid_search,product,False
S2_00049,U4180,2024-02-13,2,mobile,organic,pricing,False
S2_00050,U3244,2024-02-13,2,mobile,paid_search,pricing,False
S2_00051,U4399,2024-02-12,2,desktop,direct,pricing,False
S2_00052,U3589,2024-02-18,2,mobile,paid_search,product,False
S2_00053,U841,2024-02-14,2,mobile,organic,pricing,False
S2_00054,U6877,2024-02-16,2,mobile,paid_search,pricing,False
S2_00055,U3387,2024-02-18,2,mobile,social,product,True
S2_00056,U2747,2024-02-14,2,mobile,social,product,False
S2_00057,U3438,2024-02-14,2,desktop,organic,product,False
S2_00058,U8066,2024-02-16,2,mobile,social,pricing,False
S2_00059,U5880,2024-02-12,2,mobile,organic,pricing,False
S2_00060,U3961,2024-02-13,2,desktop,paid_search,product,False
S2_00061,U9006,2024-02-14,2,mobile,organic,homepage,False
S2_00062,U2000,2024-02-18,2,mobile,organic,product,False
S2_00063,U6069,2024-02-12,2,mobile,organic,product,False
S2_00064,U2886,2024-02-14,2,mobile,social,homepage,False
S2_00065,U6015,2024-02-16,2,mobile,direct,homepage,False
S2_00066,U49,2024-02-18,2,desktop,paid_search,homepage,False
S2_00067,U1513,2024-02-14,2,desktop,organic,homepage,False
S2_00068,U3058,2024-02-16,2,mobile,organic,product,False
S2_00069,U5957,2024-02-14,2,tablet,social,pricing,False
S2_00070,U9789,2024-02-16,2,mobile,organic,pricing,False
S2_00071,U4020,2024-02-14,2,mobile,organic,homepage,False
S2_00072,U2400,2024-02-14,2,desktop,social,pricing,False
S2_00073,U3830,2024-02-15,2,mobile,organic,homepage,False
S2_00074,U5561,2024-02-15,2,desktop,social,pricing,False
S2_00075,U121,2024-02-14,2,desktop,organic,pricing,False
S2_00076,U7967,2024-02-18,2,desktop,organic,homepage,False
S2_00077,U4609,2024-02-14,2,mobile,direct,product,False
S2_00078,U171,2024-02-18,2,desktop,organic,product,False
S2_00079,U5447,2024-02-15,2,mobile,organic,product,True
S2_00080,U8075,2024-02-18,2,desktop,paid_search,pricing,False
S2_00081,U5201,2024-02-13,2,desktop,paid_search,homepage,False
S2_00082,U6114,2024-02-13,2,mobile,paid_search,homepage,False
S2_00083,U6527,2024-02-12,2,mobile,paid_search,homepage,True
S2_00084,U3218,2024-02-14,2,desktop,organic,product,False
S2_00085,U1825,2024-02-17,2,mobile,organic,pricing,False
S2_00086,U5794,2024-02-13,2,mobile,social,product,False
S2_00087,U564,2024-02-14,2,mobile,social,product,False
S2_00088,U56,2024-02-12,2,mobile,organic,homepage,False
S2_00089,U5038,2024-02-14,2,desktop,social,product,False
S2_00090,U9747,2024-02-16,2,mobile,organic,pricing,False
S2_00091,U2740,2024-02-14,2,mobile,organic,pricing,False
S2_00092,U7159,2024-02-17,2,desktop,organic,homepage,False
S2_00093,U2323,2024-02-12,2,desktop,organic,product,False
S2_00094,U7260,2024-02-12,2,mobile,organic,product,False
S2_00095,U5564,2024-02-15,2,mobile,organic,product,False
S2_00096,U527,2024-02-16,2,mobile,organic,pricing,False
S2_00097,U9219,2024-02-12,2,mobile,direct,product,False
S2_00098,U8715,2024-02-14,2,mobile,social,product,False
S2_00099,U1482,2024-02-18,2,mobile,direct,product,False
S2_00100,U1970,2024-02-13,2,desktop,paid_search,pricing,False
S2_00101,U847,2024-02-16,2,mobile,paid_search,pricing,False
S2_00102,U3559,2024-02-16,2,mobile,paid_search,homepage,False
S2_00103,U2667,2024-02-13,2,mobile,organic,homepage,False
S2_00104,U1018,2024-02-15,2,mobile,paid_search,pricing,False
S2_00105,U3520,2024-02-15,2,desktop,social,homepage,False
S2_00106,U60,2024-02-18,2,mobile,direct,pricing,False
S2_00107,U6081,2024-02-13,2,mobile,direct,product,False
S2_00108,U7,2024-02-12,2,mobile,organic,pricing,False
S2_00109,U7276,2024-02-15,2,mobile,organic,product,False
S2_00110,U2309,2024-02-16,2,mobile,organic,homepage,False
S2_00111,U7249,2024-02-12,2,mobile,paid_search,product,False
S2_00112,U2663,2024-02-13,2,tablet,paid_search,pricing,False
S2_00113,U4155,2024-02-18,2,mobile,paid_search,pricing,False
S2_00114,U1088,2024-02-18,2,desktop,organic,homepage,False
S2_00115,U6898,2024-02-16,2,mobile,social,product,False
S2_00116,U1253,2024-02-12,2,mobile,direct,homepage,True
S2_00117,U3671,2024-02-18,2,mobile,paid_search,pricing,False
S2_00118,U5615,2024-02-15,2,desktop,paid_search,product,False
S2_00119,U2746,2024-02-14,2,desktop,paid_search,homepage,False
S2_00120,U8165,2024-02-18,2,mobile,social,homepage,False
S2_00121,U7931,2024-02-16,2,mobile,organic,product,False
S2_00122,U3051,2024-02-15,2,mobile,organic,pricing,False
S2_00123,U284,2024-02-16,2,mobile,organic,pricing,False
S2_00124,U66,2024-02-13,2,mobile,social,pricing,False
S2_00125,U329,2024-02-15,2,tablet,social,pricing,False
S2_00126,U8018,2024-02-17,2,mobile,social,product,False
S2_00127,U222,2024-02-12,2,mobile,paid_search,homepage,False
S2_00128,U2227,2024-02-14,2,mobile,social,product,False
S2_00129,U888,2024-02-12,2,tablet,paid_search,product,False
S2_00130,U1014,2024-02-15,2,mobile,organic,product,False
S2_00131,U9018,2024-02-18,2,mobile,organic,homepage,False
S2_00132,U5127,2024-02-12,2,mobile,paid_search,homepage,True
S2_00133,U5191,2024-02-14,2,mobile,organic,pricing,False
S2_00134,U453,2024-02-13,2,mobile,organic,pricing,False
S2_00135,U3992,2024-02-14,2,desktop,organic,pricing,False
S2_00136,U1971,2024-02-17,2,mobile,paid_search,homepage,False
S2_00137,U2593,2024-02-16,2,mobile,paid_search,homepage,False
S2_00138,U6051,2024-02-16,2,mobile,organic,homepage,False
S2_00139,U6428,2024-02-13,2,tablet,social,homepage,False
S2_00140,U1315,2024-02-18,2,desktop,paid_search,homepage,False
S2_00141,U6331,2024-02-13,2,mobile,organic,pricing,False
S2_00142,U5040,2024-02-13,2,desktop,paid_search,homepage,True
S2_00143,U9707,2024-02-14,2,desktop,social,pricing,False
S2_00144,U9931,2024-02-12,2,desktop,paid_search,pricing,False
S2_00145,U5700,2024-02-13,2,mobile,social,homepage,False
S2_00146,U7812,2024-02-14,2,mobile,organic,pricing,False
S2_00147,U8742,2024-02-17,2,mobile,organic,product,False
S2_00148,U4627,2024-02-15,2,mobile,direct,homepage,False
S2_00149,U172,2024-02-18,2,mobile,organic,pricing,False
S2_00150,U4505,2024-02-16,2,mobile,paid_search,homepage,False
S2_00151,U879,2024-02-16,2,desktop,organic,product,False
S2_00152,U8322,2024-02-13,2,desktop,organic,pricing,False
S2_00153,U7848,2024-02-17,2,desktop,paid_search,homepage,False
S2_00154,U2217,2024-02-13,2,tablet,organic,pricing,False
S2_00155,U5855,2024-02-18,2,mobile,social,pricing,False
S2_00156,U2592,2024-02-13,2,mobile,organic,homepage,False
S2_00157,U6330,2024-02-17,2,desktop,organic,pricing,False
S2_00158,U3899,2024-02-14,2,desktop,paid_search,pricing,False
S2_00159,U2989,2024-02-16,2,mobile,organic,product,False
S2_00160,U2219,2024-02-15,2,mobile,direct,product,False
S2_00161,U5391,2024-02-17,2,mobile,paid_search,pricing,False
S2_00162,U3532,2024-02-17,2,mobile,social,pricing,False
S2_00163,U184,2024-02-13,2,mobile,paid_search,product,False
S2_00164,U1800,2024-02-18,2,mobile,organic,pricing,False
S2_00165,U8898,2024-02-18,2,desktop,organic,homepage,False
S2_00166,U532,2024-02-18,2,mobile,paid_search,pricing,False
S2_00167,U9094,2024-02-18,2,tablet,paid_search,product,False
S2_00168,U4924,2024-02-12,2,mobile,direct,homepage,False
S2_00169,U4574,2024-02-18,2,mobile,paid_search,homepage,False
S2_00170,U7676,2024-02-13,2,desktop,paid_search,product,False
S2_00171,U5658,2024-02-17,2,desktop,social,pricing,False
S2_00172,U9091,2024-02-18,2,mobile,organic,product,False
S2_00173,U8231,2024-02-15,2,mobile,paid_search,pricing,False
S2_00174,U5253,2024-02-15,2,desktop,social,homepage,False
S2_00175,U3940,2024-02-13,2,desktop,organic,homepage,False
S2_00176,U2756,2024-02-18,2,mobile,social,homepage,False
S2_00177,U4571,2024-02-17,2,desktop,direct,pricing,False
S2_00178,U90,2024-02-16,2,mobile,paid_search,pricing,False
S2_00179,U9633,2024-02-17,2,mobile,social,product,False
S2_00180,U5203,2024-02-14,2,desktop,organic,product,True
S2_00181,U3751,2024-02-18,2,mobile,paid_search,product,False
S2_00182,U8730,2024-02-17,2,mobile,paid_search,homepage,False
S2_00183,U3344,2024-02-14,2,mobile,organic,homepage,True
S2_00184,U4083,2024-02-13,2,mobile,social,homepage,False
S2_00185,U784,2024-02-17,2,desktop,paid_search,product,False
S2_00186,U2877,2024-02-14,2,mobile,paid_search,homepage,False
S2_00187,U4303,2024-02-16,2,desktop,direct,homepage,False
S2_00188,U2718,2024-02-13,2,mobile,organic,product,False
S2_00189,U6941,2024-02-17,2,mobile,organic,product,False
S2_00190,U1356,2024-02-14,2,mobile,social,homepage,False
S2_00191,U4885,2024-02-14,2,desktop,social,product,False
S2_00192,U2041,2024-02-15,2,mobile,organic,pricing,False
S2_00193,U1763,2024-02-14,2,mobile,organic,product,False
S2_00194,U3823,2024-02-17,2,mobile,organic,pricing,False
S2_00195,U4114,2024-02-14,2,mobile,paid_search,homepage,False
S2_00196,U133,2024-02-17,2,desktop,paid_search,homepage,True
S2_00197,U8740,2024-02-14,2,desktop,paid_search,pricing,False
S2_00198,U8945,2024-02-13,2,mobile,organic,pricing,False
S2_00199,U437,2024-02-13,2,mobile,social,product,False
S2_00200,U1668,2024-02-16,2,mobile,social,homepage,False
S2_00201,U2923,2024-02-17,2,mobile,organic,product,False
S2_00202,U9046,2024-02-12,2,mobile,social,pricing,False
S2_00203,U8443,2024-02-18,2,mobile,organic,homepage,False
S2_00204,U2254,2024-02-12,2,mobile,direct,pricing,False
S2_00205,U6985,2024-02-18,2,mobile,direct,homepage,False
S2_00206,U6820,2024-02-12,2,mobile,organic,homepage,False
S2_00207,U6432,2024-02-12,2,mobile,social,product,False
S2_00208,U7419,2024-02-16,2,mobile,social,product,False
S2_00209,U4918,2024-02-16,2,tablet,organic,pricing,True
S2_00210,U5741,2024-02-16,2,mobile,social,pricing,False
S2_00211,U701,2024-02-18,2,desktop,organic,pricing,True
S2_00212,U2363,2024-02-14,2,desktop,direct,homepage,False
S2_00213,U1920,2024-02-18,2,mobile,social,homepage,False
S2_00214,U6598,2024-02-12,2,mobile,organic,homepage,False
S2_00215,U438,2024-02-18,2,mobile,organic,homepage,False
S2_00216,U4596,2024-02-12,2,mobile,organic,product,False
S2_00217,U981,2024-02-12,2,mobile,paid_search,pricing,False
S2_00218,U9082,2024-02-13,2,desktop,organic,homepage,True
S2_00219,U3103,2024-02-12,2,mobile,organic,pricing,False
S2_00220,U7629,2024-02-18,2,mobile,social,pricing,True
S2_00221,U7949,2024-02-15,2,desktop,paid_search,pricing,False
S2_00222,U7069,2024-02-15,2,mobile,paid_search,pricing,False
S2_00223,U1310,2024-02-17,2,tablet,direct,homepage,False
S2_00224,U480,2024-02-17,2,desktop,social,homepage,False
S2_00225,U9764,2024-02-14,2,mobile,organic,pricing,False
S2_00226,U6009,2024-02-15,2,mobile,social,pricing,False
S2_00227,U626,2024-02-16,2,mobile,paid_search,pricing,False
S2_00228,U8595,2024-02-18,2,desktop,paid_search,homepage,False
S2_00229,U1451,2024-02-18,2,desktop,organic,pricing,False
S2_00230,U2104,2024-02-14,2,mobile,social,product,False
S2_00231,U5063,2024-02-15,2,desktop,direct,product,False
S2_00232,U957,2024-02-15,2,mobile,organic,pricing,False
S2_00233,U6623,2024-02-17,2,mobile,organic,pricing,False
S2_00234,U1175,2024-02-13,2,mobile,paid_search,pricing,False
S2_00235,U7161,2024-02-14,2,mobile,paid_search,product,False
S2_00236,U8704,2024-02-17,2,mobile,organic,pricing,False
S2_00237,U3760,2024-02-12,2,mobile,organic,product,False
S2_00238,U1723,2024-02-17,2,mobile,direct,product,False
S2_00239,U4081,2024-02-13,2,mobile,paid_search,pricing,False
S2_00240,U1260,2024-02-14,2,mobile,organic,product,False
S2_00241,U3383,2024-02-13,2,desktop,paid_search,homepage,False
S2_00242,U1889,2024-02-12,2,mobile,organic,pricing,False
S2_00243,U8491,2024-02-13,2,mobile,organic,product,False
S2_00244,U3858,2024-02-17,2,mobile,paid_search,product,False
S2_00245,U5025,2024-02-18,2,mobile,organic,product,False
S2_00246,U1822,2024-02-15,2,desktop,social,product,False
S2_00247,U644,2024-02-16,2,mobile,social,homepage,True
S2_00248,U7829,2024-02-17,2,mobile,organic,pricing,False
S2_00249,U5307,2024-02-16,2,tablet,social,homepage,False
S2_00250,U3676,2024-02-18,2,mobile,social,pricing,False
S2_00251,U8777,2024-02-12,2,mobile,organic,product,False
S2_00252,U4884,2024-02-18,2,mobile,paid_search,product,False
S2_00253,U1716,2024-02-13,2,mobile,paid_search,product,False
S2_00254,U3758,2024-02-12,2,mobile,organic,pricing,False
S2_00255,U3946,2024-02-15,2,mobile,paid_search,pricing,False
S2_00256,U100,2024-02-14,2,mobile,paid_search,product,False
S2_00257,U273,2024-02-15,2,mobile,organic,homepage,False
S2_00258,U3179,2024-02-12,2,desktop,organic,pricing,False
S2_00259,U7990,2024-02-15,2,mobile,social,product,False
S2_00260,U1333,2024-02-13,2,tablet,paid_search,pricing,False
S2_00261,U8403,2024-02-12,2,mobile,organic,pricing,False
S2_00262,U7106,2024-02-16,2,mobile,social,pricing,False
S2_00263,U5515,2024-02-12,2,mobile,paid_search,pricing,False
S2_00264,U4853,2024-02-14,2,desktop,organic,homepage,False
S2_00265,U1916,2024-02-14,2,mobile,organic,pricing,False
S2_00266,U966,2024-02-16,2,mobile,paid_search,homepage,False
S2_00267,U3646,2024-02-18,2,mobile,paid_search,product,False
S2_00268,U2314,2024-02-14,2,desktop,social,product,False
S2_00269,U848,2024-02-18,2,mobile,organic,homepage,False
S2_00270,U344,2024-02-16,2,tablet,paid_search,pricing,False
S2_00271,U2222,2024-02-18,2,desktop,paid_search,product,True
S2_00272,U4523,2024-02-12,2,mobile,organic,pricing,False
S2_00273,U9952,2024-02-15,2,mobile,social,product,False
S2_00274,U5682,2024-02-18,2,mobile,social,product,True
S2_00275,U7798,2024-02-15,2,mobile,organic,product,False
S2_00276,U6334,2024-02-12,2,desktop,direct,product,False
S2_00277,U9534,2024-02-18,2,mobile,paid_search,homepage,False
S2_00278,U4752,2024-02-15,2,mobile,paid_search,product,False
S2_00279,U8400,2024-02-13,2,mobile,organic,homepage,False
S2_00280,U8001,2024-02-18,2,desktop,social,homepage,False
S2_00281,U5386,2024-02-13,2,desktop,paid_search,homepage,False
S2_00282,U4009,2024-02-13,2,mobile,organic,pricing,True
S2_00283,U5144,2024-02-16,2,desktop,organic,product,False
S2_00284,U200,2024-02-17,2,desktop,paid_search,pricing,False
S2_00285,U4565,2024-02-16,2,mobile,paid_search,homepage,False
S2_00286,U9990,2024-02-15,2,mobile,paid_search,homepage,False
S2_00287,U857,2024-02-14,2,mobile,social,homepage,False
S2_00288,U6072,2024-02-14,2,mobile,organic,pricing,False
S2_00289,U5539,2024-02-17,2,desktop,direct,pricing,False
S2_00290,U1606,2024-02-18,2,mobile,organic,product,False
S2_00291,U9455,2024-02-14,2,tablet,organic,pricing,False
S2_00292,U3343,2024-02-17,2,tablet,social,product,True
S2_00293,U490,2024-02-12,2,mobile,organic,pricing,False
S2_00294,U5554,2024-02-17,2,mobile,paid_search,homepage,False
S2_00295,U2718,2024-02-17,2,desktop,paid_search,product,False
S2_00296,U3249,2024-02-13,2,mobile,paid_search,product,False
S2_00297,U2056,2024-02-16,2,desktop,paid_search,homepage,False
S2_00298,U8301,2024-02-14,2,desktop,paid_search,product,False
S2_00299,U3174,2024-02-16,2,mobile,social,pricing,False
S2_00300,U4320,2024-02-16,2,mobile,paid_search,homepage,False
S2_00301,U8362,2024-02-17,2,tablet,organic,homepage,False
S2_00302,U1262,2024-02-18,2,mobile,social,product,False
S2_00303,U6387,2024-02-18,2,desktop,paid_search,pricing,False
S2_00304,U788,2024-02-15,2,mobile,organic,pricing,False
S2_00305,U6467,2024-02-18,2,desktop,social,homepage,False
S2_00306,U9880,2024-02-14,2,desktop,paid_search,product,True
S2_00307,U8289,2024-02-18,2,tablet,paid_search,product,False
S2_00308,U2921,2024-02-13,2,mobile,paid_search,pricing,False
S2_00309,U9163,2024-02-18,2,tablet,social,product,True
S2_00310,U959,2024-02-14,2,desktop,organic,product,True
S2_00311,U1794,2024-02-16,2,desktop,organic,pricing,False
S2_00312,U6746,2024-02-17,2,mobile,organic,product,False
S2_00313,U7183,2024-02-13,2,desktop,direct,pricing,True
S2_00314,U6939,2024-02-18,2,desktop,organic,homepage,True
S2_00315,U4347,2024-02-18,2,desktop,organic,product,False
S2_00316,U3642,2024-02-15,2,mobile,paid_search,product,False
S2_00317,U6505,2024-02-17,2,mobile,organic,homepage,True
S2_00318,U777,2024-02-13,2,mobile,organic,pricing,False
S2_00319,U725,2024-02-18,2,mobile,social,homepage,False
S2_00320,U6001,2024-02-18,2,desktop,direct,product,True
S2_00321,U9123,2024-02-14,2,mobile,organic,homepage,False
S2_00322,U2629,2024-02-13,2,mobile,organic,product,False
S2_00323,U9176,2024-02-15,2,mobile,paid_search,product,False
S2_00324,U2269,2024-02-18,2,mobile,social,pricing,False
S2_00325,U4362,2024-02-17,2,mobile,social,pricing,True
S2_00326,U101,2024-02-13,2,tablet,organic,pricing,True
S2_00327,U6763,2024-02-12,2,mobile,direct,pricing,False
S2_00328,U366,2024-02-16,2,mobile,organic,product,False
S2_00329,U3710,2024-02-16,2,desktop,paid_search,product,False
S2_00330,U4348,2024-02-13,2,mobile,paid_search,homepage,False
S2_00331,U7383,2024-02-14,2,desktop,paid_search,product,False
S2_00332,U3762,2024-02-15,2,mobile,paid_search,pricing,False
S2_00333,U5025,2024-02-12,2,desktop,paid_search,pricing,True
S2_00334,U9535,2024-02-17,2,tablet,organic,product,False
S2_00335,U7066,2024-02-14,2,mobile,paid_search,homepage,False
S2_00336,U3905,2024-02-12,2,tablet,social,pricing,False
S2_00337,U8571,2024-02-18,2,mobile,paid_search,product,False
S2_00338,U6598,2024-02-18,2,desktop,paid_search,product,False
S2_00339,U1457,2024-02-13,2,mobile,organic,homepage,False
S2_00340,U2541,2024-02-16,2,desktop,social,homepage,False
S2_00341,U27,2024-02-13,2,mobile,organic,product,False
S2_00342,U4492,2024-02-13,2,tablet,paid_search,pricing,False
S2_00343,U6126,2024-02-15,2,mobile,social,pricing,False
S2_00344,U1759,2024-02-12,2,desktop,social,product,False
S2_00345,U8888,2024-02-17,2,mobile,organic,product,False
S2_00346,U2486,2024-02-16,2,desktop,organic,homepage,True
S2_00347,U9307,2024-02-14,2,mobile,direct,product,False
S2_00348,U4372,2024-02-16,2,desktop,organic,pricing,False
S2_00349,U7278,2024-02-12,2,mobile,social,homepage,False
S2_00350,U9264,2024-02-18,2,mobile,organic,pricing,False
S2_00351,U5974,2024-02-13,2,desktop,direct,homepage,False
S2_00352,U3959,2024-02-18,2,tablet,paid_search,product,False
S2_00353,U3132,2024-02-16,2,mobile,paid_search,product,False
S2_00354,U7538,2024-02-12,2,mobile,organic,homepage,False
S2_00355,U5255,2024-02-18,2,mobile,social,product,False
S2_00356,U4372,2024-02-18,2,desktop,social,homepage,False
S2_00357,U9187,2024-02-18,2,desktop,organic,homepage,False
S2_00358,U1790,2024-02-12,2,mobile,organic,pricing,False
S2_00359,U5603,2024-02-18,2,mobile,organic,pricing,False
S2_00360,U9775,2024-02-12,2,tablet,organic,product,False
S2_00361,U8043,2024-02-13,2,mobile,direct,homepage,False
S2_00362,U4062,2024-02-17,2,mobile,organic,pricing,False
S2_00363,U6266,2024-02-13,2,desktop,direct,homepage,False
S2_00364,U9172,2024-02-12,2,mobile,organic,homepage,False
S2_00365,U2524,2024-02-17,2,mobile,paid_search,pricing,False
S2_00366,U3430,2024-02-17,2,desktop,social,pricing,False
S2_00367,U4018,2024-02-18,2,mobile,direct,homepage,False
S2_00368,U3471,2024-02-12,2,mobile,social,pricing,False
S2_00369,U142,2024-02-15,2,mobile,social,homepage,False
S2_00370,U534,2024-02-14,2,mobile,paid_search,homepage,False
S2_00371,U7382,2024-02-17,2,mobile,direct,homepage,True
S2_00372,U4833,2024-02-12,2,tablet,organic,homepage,False
S2_00373,U4444,2024-02-18,2,desktop,paid_search,homepage,False
S2_00374,U7947,2024-02-18,2,desktop,paid_search,homepage,False
S2_00375,U9198,2024-02-17,2,mobile,paid_search,homepage,False
S2_00376,U1815,2024-02-12,2,desktop,paid_search,pricing,False
S2_00377,U2690,2024-02-16,2,mobile,direct,pricing,False
S2_00378,U445,2024-02-15,2,mobile,organic,pricing,False
S2_00379,U8071,2024-02-14,2,desktop,paid_search,homepage,False
S2_00380,U7809,2024-02-12,2,desktop,paid_search,homepage,True
S2_00381,U3897,2024-02-16,2,mobile,social,product,False
S2_00382,U2134,2024-02-18,2,desktop,organic,homepage,False
S2_00383,U9964,2024-02-15,2,desktop,paid_search,pricing,False
S2_00384,U3682,2024-02-13,2,mobile,organic,homepage,True
